 21 2003.576957 5.302E-26 7.015E-05.07910.108  710.41630.68-.001511       2 0 0 02       0 1 1 01                    Q 10f     3666632433 9 9 711    21.0   21.0
 21 2003.582656 1.411E-28 6.671E-09.07740.105   60.87090.68-.001643       0 3 3 01       0 0 0 01                    Q 12e     3666632429 9 9 711    25.0   25.0
 21 2003.593230 7.662E-29 2.988E-03.06050.066 3216.43970.69-.002904       2 1 1 02       1 0 0 01                    R 68e     3655532429 9 9 711   139.0  137.0
 21 2003.604467 1.696E-27 5.189E-05.07300.098 1483.94500.70-.001757       2 1 1 02       0 2 2 01                    Q 19f     4666632429 9 9 711    39.0   39.0
 21 2003.610580 3.071E-29 5.796E-05.06850.086 2443.31820.74-.002041       2 2 2 02       0 3 3 01                    Q 33e     3666632429 9 9 711    67.0   67.0
 21 2003.637820 6.269E-28 5.063E-05.06830.085 1801.01980.74-.002059       2 1 1 02       0 2 2 01                    Q 34e     3666632429 9 9 711    69.0   69.0
 21 2003.641264 4.700E-26 7.146E-05.08110.111  695.54950.68-.001437       2 0 0 02       0 1 1 01                    Q  8f     3666632433 9 9 711    17.0   17.0
 21 2003.668667 3.426E-29 5.878E-05.06870.087 2417.44140.74-.002022       2 2 2 02       0 3 3 01                    Q 32f     3666632429 9 9 711    65.0   65.0
 21 2003.692034 3.860E-26 7.250E-05.08340.114  683.81240.68-.001349       2 0 0 02       0 1 1 01                    Q  6f     3666632433 9 9 711    13.0   13.0
 21 2003.699149 2.722E-28 1.229E-08.07590.103   81.94010.68-.001703       0 3 3 01       0 0 0 01                    Q 14e     3666632429 9 9 711    29.0   29.0
 21 2003.703858 7.770E-28 5.163E-05.06870.087 1748.57800.74-.002022       2 1 1 02       0 2 2 01                    Q 32e     3666632429 9 9 711    65.0   65.0
 21 2003.725147 1.798E-27 5.325E-05.07400.100 1454.96860.70-.001710       2 1 1 02       0 2 2 01                    Q 17f     4666632429 9 9 711    35.0   35.0
