271 2834.280122 2.765E-23 8.024E+00.07180.112 1394.27141.15-.004000             V5         GROUND 41 10 0  G     42 10 0  G    23232210 9 6 3 4 1  1328.0 1360.0
271 2834.421556 1.427E-23 8.352E+00.07210.116 1258.76751.20-.004000             V5         GROUND 42  2 0 E2     43  2 0 E1    23232211 9 6 3 4 1   340.0  348.0
271 2834.421556 5.710E-23 8.352E+00.07210.116 1258.76751.20-.004000             V5         GROUND 42  2 0  G     43  2 0  G    23232211 9 6 3 4 1  1360.0 1392.0
271 2834.656942 1.317E-23 7.609E+00.07160.112 1530.92101.13-.004000             V5         GROUND 40 14 0  G     41 14 0  G    23232210 9 6 3 4 1  1296.0 1328.0
271 2834.793515 1.262E-23 8.120E+00.07180.112 1356.24871.15-.004000             V5         GROUND 41  9 0 A3     42  9 0 A1    23232210 9 6 3 4 1   498.0  510.0
271 2834.793515 1.262E-23 8.120E+00.07180.112 1356.24871.15-.004000             V5         GROUND 41  9 0 E4     42  9 0 E4    23232210 9 6 3 4 1   498.0  510.0
271 2834.793515 2.102E-23 8.120E+00.07180.112 1356.24871.15-.004000             V5         GROUND 41  9 0 A4     42  9 0 A2    23232210 9 6 3 4 1   830.0  850.0
271 2834.892476 1.124E-23 8.296E+00.07260.112 1310.75361.25-.004000             V5         GROUND 43  1 0 E2     44  1 0 E1    23232210 9 6 3 4 1   348.0  356.0
271 2834.892476 4.496E-23 8.296E+00.07260.112 1310.75361.25-.004000             V5         GROUND 43  1 0  G     44  1 0  G    23232210 9 6 3 4 1  1392.0 1424.0
271 2835.259537 1.002E-23 8.208E+00.07180.112 1322.22171.15-.004000             V5         GROUND 41  8 0 E2     42  8 0 E1    23232210 9 6 3 4 1   332.0  340.0
271 2835.259537 4.010E-23 8.208E+00.07180.112 1322.22171.15-.004000             V5         GROUND 41  8 0  G     42  8 0  G    23232210 9 6 3 4 1  1328.0 1360.0
271 2835.338382 1.743E-23 7.753E+00.07160.112 1476.93691.13-.004000             V5         GROUND 40 13 0  G     41 13 0  G    23232210 9 6 3 4 1  1296.0 1328.0
271 2835.663466 1.037E-22 9.000E+00.07070.111  905.92931.16-.004000             V5         GROUND 34  6 0 A3     35  6 0 A1    23232210 9 6 3 4 1   414.0  426.0
271 2835.663466 1.037E-22 9.000E+00.07070.111  905.92931.16-.004000             V5         GROUND 34  6 0 E4     35  6 0 E4    23232210 9 6 3 4 1   414.0  426.0
271 2835.663466 1.728E-22 9.000E+00.07070.111  905.92931.16-.004000             V5         GROUND 34  6 0 A4     35  6 0 A2    23232210 9 6 3 4 1   690.0  710.0
271 2835.663466 3.457E-23 9.000E+00.07070.111  905.92931.16-.004000             V5         GROUND 34  6 0 E3     35  6 0 E3    23232210 9 6 3 4 1   138.0  142.0
271 2835.923747 1.834E-22 9.376E+00.07100.112  674.30421.00-.004000             V5         GROUND 28  7 0 E2     29  7 0 E1    23232210 9 6 3 4 1   228.0  236.0
271 2835.923747 7.337E-22 9.376E+00.07100.112  674.30421.00-.004000             V5         GROUND 28  7 0  G     29  7 0  G    23232210 9 6 3 4 1   912.0  944.0
