 11 4586.720332 5.853E-28 1.412E-01.01470.183 3319.44570.33-.009280          1 0 0          0 0 0 19  2 17       18  1 18      3742234433297122 9   117.0  111.0
 11 4586.747246 1.946E-28 1.409E-01.01470.183 3319.44700.33-.009180          1 0 0          0 0 0 19  3 17       18  0 18      3842334433297122 9    39.0   37.0
 11 4587.060027 1.323E-27 2.807E-04.06660.315 1474.98030.55-.019137          0 1 1          0 0 0  8  1  8        9  5  5      4742234433287122 8    17.0   19.0
 11 4587.271450 5.024E-28 6.432E-06.04020.315  920.20980.55-.008150          0 0 1          0 0 0  9  7  2        9  1  9      374223443330712210    19.0   19.0
 11 4588.192953 3.219E-25 6.040E-03.06060.310 1201.92100.550.008400          0 3 0          0 0 0  8  3  6        9  2  7      464420443324 322 6    51.0   57.0
 11 4588.466330 2.326E-29 4.109E-02.03200.333 3306.29440.57-.006935          0 4 0          0 1 0  7  6  2        8  7  1      3842334433297122 9    15.0   17.0
 11 4588.468342 6.975E-29 4.108E-02.03600.333 3306.29540.57-.005690          0 4 0          0 1 0  7  6  1        8  7  2      3842334433257122 7    45.0   51.0
 11 4588.643370 3.193E-24 1.899E-03.09400.453  134.90160.72-.000999          0 3 0          0 0 0  1  1  0        2  2  1      548521303311 32246     9.0   15.0
 11 4588.687238 1.024E-28 5.063E-01.01760.183 3940.58740.33-.012980          0 0 1          0 0 0 19  5 15       18  3 16      384233473331712211   117.0  111.0
 11 4588.710782 7.527E-29 2.333E-04.05640.265 2105.86670.44-.001410          0 0 1          0 0 0 12  9  4       12  3  9      484233443331712211    25.0   25.0
 11 4588.835327 1.155E-29 3.712E-04.02020.221 2631.28220.37-.013080          1 0 0          0 0 0 15  7  9       15  2 14      384233443331712211    31.0   31.0
 11 4588.951310 7.669E-28 4.399E-04.05280.265 1774.61530.440.004120          1 0 0          0 0 0 13  6  8       12  1 11      4642234433297122 8    27.0   25.0
 11 4589.062896 3.614E-29 4.891E-07.08680.371 1045.05770.63-.015531          1 1 0          0 0 0  5  1  4        6  6  1      4842434433287122 8    33.0   39.0
 11 4589.145041 3.524E-28 1.488E-04.07880.333 1590.69060.57-.013195          0 1 1          0 0 0  7  3  4        8  7  1      4742234433297122 9    15.0   17.0
 11 4589.413054 3.426E-29 1.973E-01.02400.221 3937.57010.37-.012880          0 1 1          0 1 0 16  2 14       15  0 15      484233443331712211    99.0   93.0
 11 4589.890350 2.331E-27 4.239E-03.09780.155 1664.96460.720.004174          0 4 0          0 1 0  2  1  1        2  0  2      4543234433255722 7     5.0    5.0
 11 4590.030412 2.816E-28 1.065E-04.07360.281 1899.00750.47-.007820          0 0 1          0 0 0 12  8  4       11  4  7      464223443331712210    75.0   69.0
 11 4590.155168 2.059E-28 8.310E-07.06180.333  885.60020.57-.006730          0 0 1          0 0 0  8  8  0        8  2  7      404233443330712210    51.0   51.0
 11 4590.362031 1.434E-29 3.248E-01.02220.208 4206.33200.35-.014272          0 1 1          0 0 0 15  6 10       16  8  9      384233473331712211    93.0   99.0
 11 4590.496429 1.099E-29 1.900E-01.01980.221 3937.57080.37-.014380          0 1 1          0 1 0 16  3 14       15  1 15      384233443331712211    33.0   31.0
